ID,age_years,travel_freq,daily_salary,work_division,commute_distance,education_level,degree_field,headcount,env_satisfaction,sex,hourly_wage,job_engagement,position_level,job_title,job_satisfaction,marital_state,monthly_earnings,monthly_salary,companies_count,is_adult,overtime_status,salary_increase_pct,performance_score,relation_satisfaction,std_work_hours,stock_level,career_years,trainings_last_year,work_life_score,tenure_years,years_current_role,years_post_promotion,years_with_manager,left_company
963,35,rare_travel,1252,rnd,2,4,medical,1,1,female,60,3,2,health_rep,3,single,4502,5388,0,yes,no,15,3,3,80,0,17,3,2,16,10,2,13,0
964,22,rare_travel,581,rnd,3,1,life_sci,1,1,female,61,3,1,research_sci,1,married,2686,18154,1,yes,no,12,3,3,80,0,4,5,2,3,2,1,2,0
965,26,frequent_travel,1211,rnd,11,2,life_sci,1,4,male,66,1,1,research_sci,3,divorced,3419,4668,0,yes,no,15,3,2,80,1,6,5,2,5,2,0,3,0
966,36,rare_travel,477,rnd,29,4,medical,1,3,male,73,3,2,mfg_dir,4,divorced,5228,4554,0,yes,yes,11,3,3,80,2,16,3,2,15,1,1,14,0
967,32,rare_travel,662,sales,1,3,tech_deg,1,1,male,44,3,2,sales_exec,3,married,4037,14255,0,yes,yes,11,3,3,80,1,4,3,2,3,2,2,2,0
968,41,rare_travel,1194,hr,1,4,life_sci,1,4,female,87,2,1,hr,3,single,3102,4257,1,yes,no,13,3,2,80,0,8,3,3,8,2,0,6,0
969,27,rare_travel,672,rnd,6,2,other,1,3,male,41,2,2,health_rep,3,married,6347,9489,0,yes,no,12,3,3,80,0,9,3,3,8,7,7,7,0
970,21,rare_travel,903,rnd,1,3,tech_deg,1,3,female,97,3,1,research_sci,4,single,3544,22002,1,yes,no,16,3,3,80,0,1,2,3,1,0,0,0,0
971,25,rare_travel,1157,sales,16,3,life_sci,1,3,male,32,2,2,sales_exec,3,single,6142,5174,1,yes,no,14,3,2,80,0,6,2,3,6,3,1,4,0
972,52,rare_travel,607,rnd,2,4,tech_deg,1,2,female,56,3,3,mfg_dir,3,single,7441,21143,7,yes,no,13,3,4,80,0,28,5,1,10,2,0,8,0
973,41,rare_travel,804,sales,2,3,medical,1,3,female,74,3,2,sales_exec,3,single,8726,23474,4,yes,yes,13,3,2,80,0,10,3,3,4,3,0,3,1
974,25,frequent_travel,1096,sales,2,2,medical,1,2,female,61,3,1,sales_rep,4,married,3294,24301,0,yes,no,18,3,4,80,1,6,3,3,5,2,1,4,0
975,41,no_travel,1225,sales,5,3,marketing,1,3,male,31,2,2,sales_exec,3,single,5473,19760,2,yes,no,20,4,3,80,0,10,2,2,6,4,0,3,0
976,32,rare_travel,981,rnd,8,4,medical,1,4,male,96,3,1,lab_tech,3,single,3563,7975,5,yes,no,14,3,3,80,0,6,2,2,4,2,1,2,0
977,34,rare_travel,240,rnd,6,2,life_sci,1,3,female,55,3,4,research_dir,4,single,16792,26312,1,yes,no,21,4,3,80,0,14,3,2,14,9,2,11,0
978,31,frequent_travel,878,sales,5,3,life_sci,1,4,male,55,3,2,sales_exec,1,divorced,6735,26342,6,yes,no,12,3,3,80,1,7,3,4,3,2,0,2,0
979,30,rare_travel,1435,rnd,3,3,medical,1,3,male,49,3,1,lab_tech,2,single,2096,15417,2,yes,no,18,3,1,80,0,9,0,4,3,2,1,2,0
980,50,frequent_travel,1180,rnd,4,4,life_sci,1,3,female,64,3,2,research_sci,2,married,5036,9953,7,yes,no,12,3,3,80,0,20,3,3,19,7,0,14,0
981,25,rare_travel,661,sales,11,2,medical,1,3,male,87,4,2,sales_exec,2,married,5561,14590,1,yes,no,20,4,2,80,1,6,3,2,6,1,0,5,0
982,46,rare_travel,1400,sales,8,4,marketing,1,2,female,84,4,3,sales_exec,1,divorced,10480,26849,2,yes,no,18,3,4,80,1,25,3,3,7,7,2,7,0
983,32,no_travel,1234,sales,2,3,life_sci,1,4,male,41,3,2,sales_exec,4,single,5309,24558,1,yes,no,12,3,4,80,0,14,2,3,14,10,10,8,0
984,35,rare_travel,930,rnd,1,4,life_sci,1,4,male,92,2,3,health_rep,3,married,10685,25755,3,yes,no,18,3,2,80,1,17,2,3,7,7,0,1,0
985,57,rare_travel,1416,rnd,19,3,medical,1,1,female,81,3,2,research_sci,4,married,5410,10558,2,yes,no,11,3,4,80,1,18,2,2,3,2,0,2,0
986,58,rare_travel,629,rnd,6,4,tech_deg,1,4,male,84,3,1,research_sci,4,married,2546,26999,4,yes,no,15,3,1,80,2,8,4,4,2,2,2,2,0
987,26,rare_travel,374,rnd,1,2,medical,1,4,female,83,3,1,lab_tech,1,divorced,2853,5348,1,yes,no,20,4,3,80,2,1,2,2,1,0,0,0,0
988,43,rare_travel,796,rnd,8,4,medical,1,1,male,53,3,3,mfg_dir,2,divorced,10447,23779,9,yes,yes,13,3,4,80,1,18,2,3,13,9,6,9,0
989,27,frequent_travel,992,rnd,7,3,life_sci,1,1,female,99,3,1,research_sci,2,married,1601,19281,1,yes,no,11,3,4,80,2,0,2,3,0,0,0,0,0
990,30,no_travel,1441,rnd,4,3,medical,1,1,male,56,3,3,health_rep,3,married,7553,17654,1,yes,no,25,4,4,80,1,10,2,4,10,8,8,7,0
991,29,rare_travel,1225,sales,16,3,marketing,1,3,female,86,2,2,sales_exec,1,divorced,4323,5829,0,yes,no,18,3,2,80,1,10,2,3,9,7,0,6,0
992,45,frequent_travel,474,rnd,13,3,medical,1,4,male,75,3,5,manager,3,single,19658,14011,3,yes,yes,14,3,2,80,0,21,2,3,5,4,0,2,0
993,27,rare_travel,1226,sales,8,2,tech_deg,1,1,female,87,3,1,sales_rep,4,single,2308,9558,1,yes,no,23,4,4,80,0,9,2,3,9,7,0,8,0
994,29,frequent_travel,300,rnd,8,2,medical,1,1,male,66,3,1,lab_tech,2,divorced,3180,21643,6,yes,no,13,3,4,80,1,4,3,3,2,2,2,2,0
995,46,rare_travel,1474,sales,1,3,life_sci,1,3,male,81,3,5,manager,3,married,19943,17799,3,yes,no,12,3,2,80,1,26,2,3,8,6,4,7,0
996,30,rare_travel,1089,rnd,10,4,life_sci,1,4,female,96,3,2,mfg_dir,1,married,5485,23361,3,yes,yes,22,4,2,80,1,10,3,3,3,2,1,2,0
997,33,rare_travel,894,rnd,11,2,life_sci,1,3,female,83,3,1,research_sci,3,married,2539,16192,8,yes,no,12,3,4,80,1,4,2,3,2,2,2,2,0
998,47,rare_travel,1283,rnd,1,4,tech_deg,1,3,male,45,3,2,mfg_dir,4,married,5368,26862,1,yes,no,11,3,3,80,2,8,3,3,8,7,0,1,0
999,36,rare_travel,1082,sales,2,4,life_sci,1,2,female,64,2,2,sales_exec,1,married,5406,8392,1,yes,no,19,3,1,80,1,10,2,3,10,8,7,7,0
1000,27,rare_travel,482,sales,2,2,other,1,2,male,92,3,2,sales_exec,4,married,4249,2690,2,yes,yes,21,4,1,80,1,5,2,2,3,2,0,2,0
1001,31,rare_travel,1398,rnd,2,4,medical,1,3,male,35,3,1,research_sci,4,single,2660,6153,0,yes,no,18,3,4,80,0,3,2,3,2,2,2,2,0
1002,42,rare_travel,1082,rnd,23,2,life_sci,1,4,male,59,2,2,health_rep,2,married,4851,14399,4,yes,yes,21,4,1,80,1,20,2,3,5,4,1,4,0
1003,58,rare_travel,1206,rnd,2,4,other,1,4,female,94,3,2,mfg_dir,3,single,4777,19191,4,yes,no,13,3,4,80,0,9,6,3,5,2,0,3,0
1004,34,rare_travel,1229,hr,7,3,medical,1,3,male,64,3,2,hr,3,divorced,5985,26894,1,yes,yes,22,4,3,80,2,13,3,4,13,9,1,8,0
1005,25,frequent_travel,653,rnd,3,4,life_sci,1,2,male,62,3,1,lab_tech,1,married,3978,22477,7,yes,no,13,3,4,80,1,7,1,2,2,2,2,2,0
1006,36,rare_travel,374,rnd,10,4,life_sci,1,1,male,56,2,1,research_sci,4,single,2821,22021,6,yes,no,13,3,4,80,0,4,3,2,1,0,0,0,0
1007,34,rare_travel,1224,rnd,1,3,life_sci,1,1,male,43,2,1,research_sci,2,married,2996,5182,6,yes,no,11,3,1,80,1,6,2,3,4,2,0,3,0
1008,36,frequent_travel,300,rnd,8,4,medical,1,1,male,55,2,2,research_sci,4,married,4805,6812,7,yes,no,13,3,4,80,1,16,2,1,14,8,5,7,0
1009,40,rare_travel,966,sales,2,2,life_sci,1,4,male,76,3,3,sales_exec,4,single,9679,5494,3,yes,no,13,3,2,80,0,15,4,3,0,0,0,1,0
1010,30,rare_travel,991,rnd,1,3,medical,1,2,male,96,3,1,research_sci,3,single,2546,18697,0,yes,yes,22,4,2,80,0,9,6,3,8,1,0,7,0
1011,35,frequent_travel,796,sales,10,4,marketing,1,2,male,37,2,1,sales_rep,3,married,16015,24619,1,yes,yes,14,3,4,80,1,2,2,3,2,2,2,2,0
1012,30,rare_travel,1082,rnd,1,3,life_sci,1,4,male,44,3,3,manager,3,divorced,11878,20715,1,yes,no,12,3,3,80,1,13,2,3,13,9,6,12,0
1013,45,rare_travel,334,sales,2,2,medical,1,3,male,86,3,2,sales_exec,4,married,5486,6961,4,yes,yes,13,3,1,80,0,14,3,2,8,7,7,0,1
1014,36,rare_travel,325,rnd,18,4,life_sci,1,1,male,61,3,2,mfg_dir,4,married,4741,23361,0,yes,no,13,3,3,80,1,5,5,3,4,2,1,2,0
1015,52,rare_travel,1445,rnd,2,4,medical,1,3,female,45,2,5,research_dir,2,single,19038,19805,1,yes,no,12,3,1,80,0,34,2,2,34,16,1,1,0
1016,38,rare_travel,874,rnd,2,3,other,1,3,male,52,2,1,lab_tech,4,married,3780,5598,1,yes,no,11,3,3,80,1,11,2,2,5,2,2,3,0
1017,49,rare_travel,1418,rnd,20,3,medical,1,4,male,76,2,3,health_rep,2,married,7756,8952,0,yes,no,18,3,1,80,1,7,3,2,6,2,1,4,0
1018,52,rare_travel,772,sales,7,4,life_sci,1,3,female,66,4,3,sales_exec,2,divorced,9725,18787,2,yes,no,17,3,1,80,2,13,3,3,9,7,0,7,0
1019,34,rare_travel,300,rnd,1,3,life_sci,1,4,male,84,4,2,mfg_dir,1,divorced,4345,20689,1,yes,no,22,4,3,80,2,15,3,2,15,14,5,12,0
1020,44,rare_travel,532,sales,8,2,life_sci,1,2,female,100,3,2,sales_exec,3,married,4345,5388,7,yes,yes,13,3,2,80,1,4,3,3,3,2,2,2,1
1021,33,rare_travel,543,rnd,24,3,life_sci,1,3,female,43,4,1,research_sci,1,single,3730,14561,0,yes,no,12,3,2,80,0,4,3,3,3,2,0,2,0
1022,35,rare_travel,984,rnd,2,4,other,1,2,male,81,4,2,lab_tech,2,married,4037,7246,0,yes,no,15,3,4,80,1,12,3,3,9,7,7,7,0
1023,23,rare_travel,1329,rnd,22,1,life_sci,1,4,male,92,4,1,lab_tech,4,single,2836,18420,1,yes,yes,13,3,1,80,0,5,2,3,5,4,0,1,0
1024,34,rare_travel,1443,rnd,8,4,life_sci,1,3,female,72,2,1,research_sci,1,married,2810,14871,1,yes,no,21,4,1,80,1,10,2,2,10,5,1,9,0
1025,26,frequent_travel,807,rnd,1,4,life_sci,1,1,male,87,3,1,research_sci,2,married,3479,23779,1,yes,no,19,3,1,80,1,7,3,4,7,7,7,7,1
1026,31,rare_travel,471,rnd,1,4,other,1,1,male,62,3,2,mfg_dir,3,married,4148,18103,1,yes,no,13,3,3,80,1,4,2,3,4,2,0,2,0
1027,31,frequent_travel,1242,sales,1,1,life_sci,1,4,female,60,3,2,sales_exec,3,married,5405,20652,1,yes,no,20,4,3,80,1,10,3,1,10,7,3,7,0
1028,48,rare_travel,590,rnd,2,4,life_sci,1,2,male,60,3,1,research_sci,4,married,12504,13305,1,yes,no,12,3,4,80,1,0,3,1,0,0,0,0,0
1029,28,rare_travel,1376,rnd,2,3,medical,1,3,male,56,2,1,research_sci,2,single,2693,25043,1,yes,yes,11,3,4,80,0,1,2,4,1,0,0,0,1
1030,37,rare_travel,783,rnd,14,4,life_sci,1,4,male,39,2,3,mfg_dir,1,single,8722,16374,5,yes,yes,13,3,2,80,0,18,3,3,8,7,0,7,0
1031,35,rare_travel,771,rnd,1,3,life_sci,1,4,male,35,3,3,health_rep,4,single,7005,15669,4,yes,no,13,3,1,80,0,12,2,3,10,9,7,7,0
1032,42,rare_travel,641,rnd,1,2,life_sci,1,2,female,72,3,2,mfg_dir,3,married,6811,23683,4,yes,no,19,3,4,80,1,10,2,2,8,7,0,7,0
1033,30,rare_travel,632,rnd,7,3,life_sci,1,3,male,35,3,3,manager,4,married,11916,25927,2,yes,no,20,4,4,80,1,12,2,2,7,7,7,7,0
1034,34,rare_travel,1449,rnd,14,4,life_sci,1,2,male,51,2,1,lab_tech,2,married,3975,26342,2,yes,no,20,4,3,80,1,7,5,3,4,2,0,2,0
1035,34,rare_travel,1332,sales,10,2,life_sci,1,1,male,87,4,1,sales_exec,3,divorced,2642,5518,1,yes,no,19,3,4,80,2,1,2,3,1,1,1,0,0
1036,28,rare_travel,771,rnd,2,3,medical,1,4,male,70,3,1,lab_tech,3,single,1790,4981,1,yes,yes,18,3,1,80,0,1,4,3,0,0,0,0,1
1037,39,rare_travel,682,rnd,1,4,other,1,4,male,57,4,3,health_rep,3,married,7441,20161,1,yes,no,11,3,4,80,1,41,0,3,41,8,12,10,0
1038,36,frequent_travel,1302,rnd,6,2,medical,1,1,female,80,2,2,mfg_dir,1,single,6162,19345,1,yes,no,18,3,3,80,0,10,3,2,10,7,1,7,0
1039,26,rare_travel,991,rnd,16,1,tech_deg,1,4,male,71,3,1,lab_tech,2,married,2973,9238,1,yes,no,19,3,3,80,1,1,3,3,1,0,0,0,0
1040,34,rare_travel,124,rnd,11,4,tech_deg,1,4,male,95,3,2,lab_tech,3,single,3743,16375,1,yes,no,15,3,3,80,0,10,1,3,10,2,0,7,0
1041,31,rare_travel,1277,rnd,7,4,life_sci,1,2,male,68,3,1,research_sci,1,single,2856,4279,1,yes,no,11,3,1,80,0,2,3,3,2,2,2,2,1
1042,38,rare_travel,894,rnd,3,1,medical,1,2,male,43,3,2,health_rep,2,single,4877,21981,8,yes,no,14,3,1,80,0,4,6,3,3,2,2,0,0
1043,42,rare_travel,1017,rnd,2,2,life_sci,1,4,male,82,3,2,lab_tech,4,divorced,4272,19989,4,yes,no,14,3,2,80,2,16,3,4,5,3,0,2,0
1044,44,frequent_travel,3921,rnd,1,3,life_sci,1,4,male,73,1,3,health_rep,4,married,7336,7439,3,yes,no,12,3,2,80,1,24,3,3,20,10,3,10,0
1045,23,frequent_travel,857,rnd,1,1,life_sci,1,1,male,61,2,2,mfg_dir,4,married,6146,26236,1,yes,no,12,3,4,80,2,8,2,2,8,7,3,7,0
1046,38,rare_travel,1245,sales,9,2,medical,1,1,male,42,4,2,sales_exec,3,married,6932,12355,1,yes,no,16,3,4,80,1,10,3,2,10,8,0,7,0
1047,45,no_travel,1431,sales,9,4,life_sci,1,1,male,54,2,3,sales_exec,4,single,7082,21447,1,yes,no,14,3,4,80,0,9,3,3,9,0,0,8,0
1048,21,no_travel,1239,sales,3,1,life_sci,1,4,male,78,3,1,sales_rep,1,single,2342,26092,1,yes,no,21,4,4,80,0,2,0,3,2,2,2,2,1
1049,33,rare_travel,1434,sales,2,3,marketing,1,1,male,97,3,1,sales_rep,1,divorced,3057,20763,3,yes,no,12,3,2,80,2,4,2,3,0,0,0,0,0
1050,39,rare_travel,1377,hr,2,3,life_sci,1,2,male,88,3,2,hr,4,married,5257,5561,2,yes,no,13,3,1,80,1,19,2,2,2,2,2,2,0
1051,40,rare_travel,329,rnd,1,1,medical,1,4,male,83,3,5,manager,4,divorced,19189,6759,1,yes,yes,12,3,1,80,1,21,5,3,21,7,1,7,0
1052,28,rare_travel,775,sales,14,4,life_sci,1,2,male,32,3,2,sales_exec,4,single,6209,6698,6,yes,yes,11,3,3,80,0,5,2,2,3,2,0,2,0
1053,29,no_travel,1456,rnd,8,3,medical,1,3,male,71,3,3,research_dir,3,divorced,11713,12482,1,yes,no,13,3,2,80,1,10,2,3,10,9,0,2,0
1054,36,frequent_travel,1142,sales,10,3,life_sci,1,3,male,79,4,2,sales_exec,4,single,4968,25812,0,yes,no,13,3,1,80,0,10,3,3,9,7,8,8,0
1055,25,rare_travel,538,sales,13,3,marketing,1,1,male,86,3,2,sales_exec,2,married,4907,14369,1,yes,no,21,4,3,80,1,3,3,3,2,2,1,2,0
1056,51,frequent_travel,1283,sales,2,4,life_sci,1,4,male,61,3,4,manager,4,divorced,15379,8232,2,yes,yes,22,4,2,80,1,21,3,3,5,3,1,3,0
1057,51,frequent_travel,1297,sales,6,3,life_sci,1,4,male,43,1,2,sales_exec,4,married,6439,21221,8,yes,yes,13,3,1,80,1,18,3,3,16,14,4,9,0
1058,34,rare_travel,836,rnd,27,3,life_sci,1,2,female,61,3,2,mfg_dir,4,married,5768,26493,5,yes,no,17,3,2,80,1,8,6,1,5,4,0,2,0
1059,27,no_travel,1229,sales,2,4,life_sci,1,2,male,48,3,2,sales_exec,1,married,4537,15000,0,yes,no,22,4,3,80,0,6,3,3,5,4,1,3,0
1060,39,rare_travel,216,rnd,11,5,life_sci,1,3,male,56,2,3,mfg_dir,2,married,7978,12241,1,yes,yes,11,3,4,80,1,9,2,3,9,7,1,8,0
1061,41,rare_travel,634,rnd,25,3,life_sci,1,2,female,80,3,3,health_rep,4,single,7406,2373,2,yes,no,14,3,3,80,0,10,3,3,6,4,1,4,0
1062,39,rare_travel,1193,rnd,4,2,medical,1,1,male,95,3,2,mfg_dir,3,divorced,4272,11737,4,yes,no,17,3,4,80,2,8,2,2,2,2,2,2,0
1063,36,rare_travel,216,sales,1,3,life_sci,1,3,male,72,2,2,sales_exec,2,single,5373,12154,2,yes,no,11,3,1,80,0,8,1,3,5,3,1,2,0
1064,32,rare_travel,1278,rnd,1,2,medical,1,2,female,82,3,1,research_sci,1,divorced,2610,2338,1,yes,no,12,3,4,80,1,5,3,2,5,2,1,1,0
1065,22,rare_travel,548,rnd,6,3,life_sci,1,3,male,64,2,1,lab_tech,2,married,2322,18168,0,yes,no,17,3,2,80,0,2,3,3,0,0,0,1,1
1066,30,rare_travel,532,sales,2,1,marketing,1,4,male,86,1,5,manager,3,divorced,18947,17519,7,yes,no,11,3,1,80,1,22,4,3,2,1,2,2,1
1067,28,rare_travel,1443,rnd,11,3,other,1,2,male,45,4,1,research_sci,3,married,3377,3356,0,yes,no,21,4,3,80,0,8,3,4,7,1,0,7,0
1068,31,rare_travel,498,rnd,1,3,life_sci,1,1,male,35,3,1,lab_tech,2,single,1261,15232,1,yes,no,19,3,2,80,0,1,2,4,1,0,0,0,0
1069,35,no_travel,1005,rnd,7,3,medical,1,2,female,53,3,1,lab_tech,2,married,3673,4605,1,yes,no,15,3,4,80,1,9,3,3,9,8,7,7,0
1070,33,rare_travel,301,sales,2,3,marketing,1,2,male,66,3,2,sales_exec,3,divorced,6804,24558,0,yes,no,19,3,3,80,1,15,3,3,14,8,7,9,0
1071,56,frequent_travel,1372,rnd,27,2,medical,1,3,female,59,3,2,mfg_dir,2,divorced,6586,14871,9,yes,no,11,3,4,80,1,13,3,3,7,6,0,2,0
1072,55,rare_travel,581,rnd,10,3,medical,1,4,male,68,2,3,mfg_dir,3,married,2450,10494,2,yes,no,17,3,4,80,1,25,2,2,19,8,3,7,0
1073,35,rare_travel,1311,rnd,24,3,medical,1,3,male,87,3,1,lab_tech,3,married,2515,10007,6,yes,no,22,4,4,80,1,15,0,3,1,0,0,7,1
1074,27,rare_travel,1131,rnd,4,1,medical,1,2,male,46,3,1,lab_tech,3,married,2559,7108,1,yes,no,18,3,3,80,1,2,5,3,2,2,2,2,0
1075,32,frequent_travel,1112,rnd,8,4,life_sci,1,3,male,50,3,2,lab_tech,4,married,3069,12313,1,yes,no,11,3,4,80,1,10,2,3,10,7,0,9,0
1076,30,rare_travel,917,rnd,8,1,tech_deg,1,3,male,87,3,1,lab_tech,2,married,2686,4258,1,yes,no,14,3,1,80,1,8,3,3,8,3,7,7,0
1077,37,frequent_travel,561,rnd,6,3,medical,1,3,female,79,2,1,lab_tech,4,single,2372,23037,8,yes,no,13,3,2,80,0,8,5,3,4,2,0,3,1
1078,32,frequent_travel,390,rnd,1,3,medical,1,1,female,74,3,1,research_sci,4,single,3230,3356,3,yes,yes,11,3,3,80,0,4,3,3,2,2,2,2,1
1079,31,rare_travel,922,rnd,3,3,life_sci,1,1,male,83,1,1,research_sci,3,married,2083,13939,3,yes,no,12,3,4,80,0,8,2,3,2,2,2,2,1
1080,30,rare_travel,563,rnd,17,1,medical,1,2,male,51,2,1,research_sci,2,married,3907,15497,1,yes,no,16,3,3,80,1,6,2,4,6,3,1,0,0
1081,47,rare_travel,1189,sales,6,3,medical,1,2,female,57,3,2,sales_exec,4,married,5253,16479,4,yes,no,12,3,4,80,1,17,2,3,3,1,0,2,0
1082,38,rare_travel,1480,rnd,28,2,life_sci,1,4,male,41,3,3,mfg_dir,4,married,9613,9659,4,yes,no,17,3,4,80,1,9,3,3,3,2,1,1,0
1083,34,rare_travel,426,rnd,19,5,life_sci,1,4,male,79,3,2,research_sci,3,divorced,4647,10332,1,yes,no,17,3,1,80,1,10,3,3,10,6,4,4,0
1084,36,rare_travel,507,rnd,2,3,life_sci,1,3,female,33,3,2,lab_tech,3,single,4025,23177,3,yes,no,14,3,3,80,0,15,2,3,4,3,0,3,0
1085,32,rare_travel,857,rnd,1,3,medical,1,1,female,49,3,3,research_dir,2,married,11416,22174,3,yes,no,11,3,3,80,1,14,4,2,9,1,1,7,0
1086,35,rare_travel,1005,rnd,8,3,tech_deg,1,3,male,60,3,1,research_sci,1,single,3838,16002,1,yes,no,15,3,4,80,0,2,5,3,2,2,0,2,0
1087,31,frequent_travel,989,rnd,10,1,medical,1,3,female,61,3,3,mfg_dir,4,married,7553,15678,0,yes,no,13,3,4,80,0,10,1,3,9,7,2,7,0
1088,23,rare_travel,667,rnd,5,1,life_sci,1,3,male,96,1,1,lab_tech,4,married,15202,16154,1,yes,yes,13,3,4,80,2,4,2,4,3,2,0,2,1
1089,28,frequent_travel,890,rnd,9,3,life_sci,1,4,female,69,1,1,lab_tech,3,married,2515,5518,0,yes,yes,11,3,3,80,1,6,2,3,5,0,1,4,1
1090,24,rare_travel,1157,rnd,3,3,other,1,4,male,66,3,1,lab_tech,4,divorced,3702,16376,4,yes,no,12,3,2,80,1,5,3,1,2,2,0,2,0
1091,44,frequent_travel,543,rnd,24,3,medical,1,4,male,72,3,2,lab_tech,2,single,2853,7060,4,yes,no,14,3,1,80,0,11,2,3,1,0,0,0,1
1092,31,no_travel,857,sales,5,4,life_sci,1,1,female,39,3,2,sales_exec,4,divorced,4490,10436,1,yes,no,20,4,3,80,2,10,3,2,10,7,0,7,0
1093,34,no_travel,1112,rnd,2,1,tech_deg,1,2,male,84,1,3,mfg_dir,2,single,7898,17654,0,yes,no,13,3,2,80,0,10,2,2,10,9,6,9,0
1094,43,rare_travel,1413,rnd,11,4,life_sci,1,2,female,42,3,3,health_rep,4,divorced,7441,19948,0,yes,yes,14,3,4,80,1,10,3,3,9,8,1,8,0
1095,40,rare_travel,920,rnd,26,2,medical,1,4,female,51,3,2,mfg_dir,3,married,5066,7102,0,yes,no,14,3,3,80,1,21,2,3,20,7,2,7,0
1096,34,rare_travel,489,rnd,2,3,medical,1,3,female,75,3,2,health_rep,4,married,6694,22670,2,yes,no,13,3,2,80,1,10,5,4,0,0,0,0,0
1097,26,frequent_travel,810,rnd,18,3,life_sci,1,4,male,60,3,1,lab_tech,1,married,3669,11992,3,yes,yes,11,3,1,80,1,8,3,3,3,2,1,2,0
1098,59,rare_travel,1469,rnd,3,3,medical,1,3,female,45,4,2,lab_tech,1,single,2370,23522,2,yes,yes,18,3,3,80,0,4,3,3,2,2,2,0,0
1099,47,rare_travel,469,rnd,8,3,medical,1,1,male,57,3,4,mfg_dir,1,divorced,17328,26085,4,yes,no,12,3,1,80,1,21,3,2,20,6,4,17,0
1100,35,rare_travel,575,rnd,15,3,life_sci,1,4,female,91,2,1,lab_tech,1,married,2696,4223,1,yes,no,12,3,4,80,1,1,4,4,1,0,0,0,0
1101,27,frequent_travel,573,rnd,9,4,medical,1,3,female,93,3,2,mfg_dir,3,single,6673,23398,1,yes,yes,12,3,4,80,0,7,2,3,7,7,0,5,0
1102,48,no_travel,775,sales,1,2,life_sci,1,4,female,86,2,2,sales_exec,4,single,5231,20763,3,yes,no,17,3,4,80,0,8,3,4,0,0,0,0,0
1103,29,rare_travel,427,rnd,17,3,tech_deg,1,4,female,42,3,2,research_sci,3,married,4163,5348,1,yes,no,13,3,3,80,1,9,3,3,9,7,0,4,0
1104,38,rare_travel,916,rnd,3,4,life_sci,1,2,male,76,1,2,lab_tech,3,divorced,4810,2396,3,yes,no,13,3,4,80,1,16,3,3,1,0,0,0,0
1105,45,rare_travel,853,rnd,6,2,tech_deg,1,1,female,91,3,3,health_rep,2,married,10169,18611,0,yes,no,13,3,2,80,1,24,3,2,24,9,3,11,0
1106,43,rare_travel,885,rnd,9,3,life_sci,1,3,male,72,3,1,research_sci,4,married,2911,12145,6,yes,no,20,4,3,80,1,8,1,2,5,2,0,3,0
1107,30,no_travel,791,rnd,8,3,life_sci,1,1,female,45,2,2,lab_tech,2,married,3072,26062,1,yes,yes,21,4,3,80,1,11,2,3,10,8,7,8,0
1108,38,rare_travel,602,sales,9,4,life_sci,1,2,male,62,3,2,sales_exec,4,married,4534,17251,8,yes,no,22,4,1,80,1,8,3,3,1,0,0,0,0
1109,36,rare_travel,360,rnd,2,2,life_sci,1,3,male,48,3,1,lab_tech,4,single,3646,22266,3,yes,no,12,3,2,80,0,8,2,4,0,0,0,0,1
1110,36,rare_travel,982,rnd,9,3,medical,1,1,male,41,3,1,lab_tech,4,divorced,3069,12862,1,yes,no,12,3,3,80,1,10,5,2,10,8,0,7,0
1111,35,rare_travel,1473,sales,14,3,life_sci,1,4,female,48,3,2,sales_exec,2,married,5914,26507,1,yes,no,18,3,1,80,1,15,2,2,15,15,11,11,0
1112,28,rare_travel,136,rnd,1,1,medical,1,4,male,41,3,1,lab_tech,1,married,2693,13672,1,yes,no,12,3,2,80,0,10,3,3,10,7,0,8,1
1113,40,frequent_travel,658,rnd,6,2,life_sci,1,4,female,61,2,1,research_sci,3,married,2413,24795,1,yes,no,12,3,3,80,1,9,2,3,9,8,1,7,0
1114,30,rare_travel,469,rnd,8,4,other,1,3,female,32,3,2,lab_tech,4,divorced,5769,21196,1,yes,no,17,3,1,80,1,12,2,3,11,3,0,7,0
1115,55,rare_travel,1490,rnd,16,4,medical,1,3,female,80,3,4,research_dir,4,single,17328,26278,4,yes,no,18,3,4,80,0,31,2,3,29,7,5,10,0
1116,48,rare_travel,756,sales,2,2,medical,1,2,female,32,3,4,manager,1,divorced,17426,4349,2,yes,no,14,3,4,80,1,27,2,2,9,8,4,8,0
1117,37,rare_travel,1091,rnd,1,2,medical,1,1,female,100,3,2,mfg_dir,4,single,5094,8059,9,yes,no,15,3,2,80,0,10,3,3,1,0,0,0,0
1118,45,frequent_travel,1232,rnd,10,3,life_sci,1,4,female,35,3,3,health_rep,1,divorced,7880,20364,0,yes,no,13,3,3,80,2,23,3,4,11,10,0,9,0
1119,53,frequent_travel,1327,rnd,1,4,life_sci,1,4,male,45,4,2,research_sci,3,divorced,5295,21981,4,yes,no,18,3,3,80,1,13,3,3,6,4,1,2,0
1120,35,rare_travel,921,sales,8,3,other,1,1,male,46,3,1,sales_rep,1,married,2899,10778,1,yes,no,17,3,4,80,1,4,3,3,4,2,0,3,0
1121,37,rare_travel,1142,rnd,9,1,other,1,4,female,46,3,3,mfg_dir,4,single,10502,4658,2,yes,no,12,3,1,80,0,15,2,3,7,1,0,7,0
